komentar;sentiment
jika bisa ditingkatkan lagi prosedur penjadwalan mata kuliah agar tidak terlalu sore;positif
Saran saya pembelajaran bisa di online dan ofline;positif
Pembelajaran yang diberikan sudah sangat baik dan sesuai dengan krs yang diberikan, namun diharapkan mengenai jadwal pembelajaran agar lebih baik lagi;positif
Lebih detail dalam menjelaskan materi;positif
meningkatkan sarana dan prasarana yang dapat menunjang perkuliahan agar lebih efektif terutama saat praktikum;positif
mnurut saya perkuliahan akan lebih efektif jika materi diiringi dengan praktik langsung, mnurut saya akan lebih efektif;positif
Sarana dan prasarana perlu ditingkatkan terlebih jumlah peminat prodi TI yang terus meningkat;positif
Dengan memberikan lebih banyak case agar lebih menantang;positif
Menambahkan sarana agar bsa menjadi lebih baik ;positif
Dalam hal pengajaran mungkin terkaut dengan penyampaian materi lebih pelan lagi ;positif
Mungkin sarana dan prasarana di lengkapi untuk wifi juga di tambah mungkin ;positif
coba saat pembelajaran, dosennya juga keliling ke belakang, karena dosen hanya berada di depan, yang di belakang jarang mendapat feedback;positif
dapat memberi manfaat dalam penerapan sehari hari yang memanfaatkan teknologi terkini;positif
Perbaikan sarana dan prasarana, kemudian lebih menekankan kembali terkait dengan waktu pembelajaran secara langsung;positif
Mungkin kedepan nya, dosen mata kuliah bisa memberikan contoh tentang tugas atau pun projek;positif
Cukup dengan pembelajaran seperti biasanya;positif
Sudah baik hanya lebih detail lagi untuk kedepannya;positif
Saran saya untuk meningkatkan pengalaman di perkuliahan masa depan yaitu melakukan pembelajaran di luar sekolah seperti ke kampus lain;positif
Saran dari saya untuk maningkatkan perkuliahan di masa depan adalah tugas tidak perlu di print;positif
mungkin setelah kita mengembangkan program misal chat yang sudah lanjut, mungkin setelah penugasan selesai dosen bisa menampilkan milik dosen;positif
Saran dari saya adalah dengan mengubah jadwal ke pagi hari agar mahasiswa masih semangat2 nya habis mandi. ;positif
Tolong prodi TI terutama yang berkonsentrasi di hardware/SK lebih diperhatikan lagi, banyak kekurangan dan minim fasilitas;positif
lebih baik meningkatkan fasilitas yang ada di kampus;positif
wifi tambahan untuk kelas sistem komputer sehingga pembelajaran berjalan baik, lift juga boleh rooftop itu bukan main main;positif
Perkuat praktek syukur syukur bisa praktikum di luar kampus sehingga metode pembelajaran tidak monoton;positif
Berikan ruang kelas yang bagus yang ada meja kursinya, kasih sarana (alat/barang) buat praktik;positif
"mahasiswa mempraktekkan nya pada luar jam kuliah seperti di sela""waktu kosong untuk mengasah ketrampilan pada mata perkuliahan ini";positif
Saran saya lebih tingkatkan lagi dari mulai cara mengajarnya yang lebih asyik biar yang belajar juga biar bisa belajar lebih santai dan tidak terlalu tegang;positif
Dibimbing sampai bisa dan fasilitas praktikum lebih dicek lagi;positif
selalu diadakan pelatihan dan praktik terkait materi perkuliahan yang sekiranya bisa berkaitan dengan dunia kerja ;positif
Tetap tingkatkan kualitas dan jaga kualitas baik dari segi sarana maupum prasarana terkait perkuliahan;positif
saran saya kuliah lebih memperbanyak event event untuk para mahasiswa yang mempunyai minat ;positif
semoga perkuliahan bisa berjalan lancar kedepannya dengan fasilitas yang lebih mendukung.;positif
Saya ingin perkuliahan di masa depan tidak hanya tugas kuliah saja yang diberikan namun lebih baiknya dosen  harus memahami mahasiswa nya apakah benar benar sudah memahami materi yg diberikan dosen matkulnya ;positif
